case,case_index,case_count,Vv,tip_deflection,case_dir,vsp3_path,stab_path,passed,vspaero_passed,vtail_input_vsp3_path,vtail_output_vsp3_path,vtail_vtail_name,vtail_wing_reference_source,vtail_vv_target,vtail_vv_actual,vtail_xcg,vtail_lv_original,vtail_lv_actual,vtail_wing_area,vtail_wing_span,vtail_wing_section_area,vtail_wing_section_span,vtail_vtail_area_scale_mode,vtail_area_ratio,vtail_span_scale,vtail_chord_scale,vtail_scale,vtail_area_before,vtail_area_target,vtail_area_after,vtail_span_before,vtail_span_after,vtail_aspect_ratio_before,vtail_aspect_ratio_after,vtail_x_ac_original,vtail_x_ac_target,vtail_x_ac_before_shift,vtail_x_ac_after,vtail_x_shift,vtail_x_location_original,vtail_x_location_before_shift,vtail_x_location_after,deflection_csv_path,wing_dihedral_update_count,vspaero_wall_elapsed_s,vspaero_read_vsp3_elapsed_s,vspaero_compute_geometry_elapsed_s,vspaero_compute_geometry_analysis_duration_s,vspaero_vspaero_sweep_elapsed_s,vspaero_vspaero_sweep_analysis_duration_s,vspaero_result_extraction_elapsed_s,vspaero_total_elapsed_s,elapsed_s
vv_0p00500_wtip_0p60000,92,121,0.005,0.6000000000000001,vv_0p00500_wtip_0p60000,vv_0p00500_wtip_0p60000\vv_0p00500_wtip_0p60000.vsp3,vv_0p00500_wtip_0p60000\vv_0p00500_wtip_0p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_0p60000\vv_0p00500_wtip_0p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_0p60000\vv_0p00500_wtip_0p60000_deflection.csv,4,233.555214299995,0.1894109999993816,0.33916100003989413,0.339,233.02218969998648,233.022,0.0010960999643430114,233.5542483999743,234.07979849999538
vv_0p00500_wtip_0p80000,93,121,0.005,0.8,vv_0p00500_wtip_0p80000,vv_0p00500_wtip_0p80000\vv_0p00500_wtip_0p80000.vsp3,vv_0p00500_wtip_0p80000\vv_0p00500_wtip_0p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_0p80000\vv_0p00500_wtip_0p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_0p80000\vv_0p00500_wtip_0p80000_deflection.csv,4,236.7432647999958,0.1894223999697715,0.34102950000669807,0.341,236.2084364000475,236.208,0.0007957000052556396,236.7422601999715,237.244158000045
vv_0p00500_wtip_1p00000,94,121,0.005,1.0,vv_0p00500_wtip_1p00000,vv_0p00500_wtip_1p00000\vv_0p00500_wtip_1p00000.vsp3,vv_0p00500_wtip_1p00000\vv_0p00500_wtip_1p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_1p00000\vv_0p00500_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_1p00000\vv_0p00500_wtip_1p00000_deflection.csv,4,219.640254500031,0.2006287999683991,0.3792233999702148,0.379,219.0567127999966,219.057,0.0007654000073671341,219.6394288999727,220.15691040002275
vv_0p00500_wtip_1p20000,95,121,0.005,1.2000000000000002,vv_0p00500_wtip_1p20000,vv_0p00500_wtip_1p20000\vv_0p00500_wtip_1p20000.vsp3,vv_0p00500_wtip_1p20000\vv_0p00500_wtip_1p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_1p20000\vv_0p00500_wtip_1p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_1p20000\vv_0p00500_wtip_1p20000_deflection.csv,4,206.33202700002585,0.23917970003094524,0.33970379998208955,0.339,205.74871840002015,205.748,0.0010424999636597931,206.33121039997786,206.87050020002062
vv_0p00500_wtip_1p40000,96,121,0.005,1.4000000000000001,vv_0p00500_wtip_1p40000,vv_0p00500_wtip_1p40000\vv_0p00500_wtip_1p40000.vsp3,vv_0p00500_wtip_1p40000\vv_0p00500_wtip_1p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_1p40000\vv_0p00500_wtip_1p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_1p40000\vv_0p00500_wtip_1p40000_deflection.csv,4,207.846499199979,0.20245300000533462,0.3468381999991834,0.346,207.29233259998728,207.292,0.0010331999510526657,207.84548119996907,208.3756648999988
vv_0p00500_wtip_1p60000,97,121,0.005,1.6,vv_0p00500_wtip_1p60000,vv_0p00500_wtip_1p60000\vv_0p00500_wtip_1p60000.vsp3,vv_0p00500_wtip_1p60000\vv_0p00500_wtip_1p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_1p60000\vv_0p00500_wtip_1p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_1p60000\vv_0p00500_wtip_1p60000_deflection.csv,4,204.05677659995854,0.18718170002102852,0.32853540003998205,0.329,203.53675200004363,203.536,0.0010281000286340714,204.05591709999135,204.62381770001957
vv_0p00500_wtip_1p80000,98,121,0.005,1.8,vv_0p00500_wtip_1p80000,vv_0p00500_wtip_1p80000\vv_0p00500_wtip_1p80000.vsp3,vv_0p00500_wtip_1p80000\vv_0p00500_wtip_1p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_1p80000\vv_0p00500_wtip_1p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_1p80000\vv_0p00500_wtip_1p80000_deflection.csv,4,205.97808680002345,0.19854450004640967,0.3430664000334218,0.343,205.43214940000325,205.432,0.0010796000133268535,205.97703890001867,206.53963259997545
vv_0p00500_wtip_2p00000,99,121,0.005,2.0,vv_0p00500_wtip_2p00000,vv_0p00500_wtip_2p00000\vv_0p00500_wtip_2p00000.vsp3,vv_0p00500_wtip_2p00000\vv_0p00500_wtip_2p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00500_wtip_2p00000\vv_0p00500_wtip_2p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_0p00500_wtip_2p00000\vv_0p00500_wtip_2p00000_deflection.csv,4,216.52184080000734,0.1955174999893643,0.3383116000331938,0.338,215.98394150001695,215.984,0.0009281000238843262,216.52090840000892,217.05678819998866
vv_0p00550_wtip_0p00000,100,121,0.0055000000000000005,0.0,vv_0p00550_wtip_0p00000,vv_0p00550_wtip_0p00000\vv_0p00550_wtip_0p00000.vsp3,vv_0p00550_wtip_0p00000\vv_0p00550_wtip_0p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_0p00000\vv_0p00550_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_0p00000\vv_0p00550_wtip_0p00000_deflection.csv,4,232.95031139999628,0.21837299998151138,0.32534710003528744,0.325,232.4028040000121,232.403,0.0008675000281073153,232.94938649999676,233.48956519999774
vv_0p00550_wtip_0p20000,101,121,0.0055000000000000005,0.2,vv_0p00550_wtip_0p20000,vv_0p00550_wtip_0p20000\vv_0p00550_wtip_0p20000.vsp3,vv_0p00550_wtip_0p20000\vv_0p00550_wtip_0p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_0p20000\vv_0p00550_wtip_0p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_0p20000\vv_0p00550_wtip_0p20000_deflection.csv,4,229.75600409996696,0.21279779996257275,0.34015380003256723,0.34,229.19904350000434,229.199,0.0008061000262387097,229.7551638999721,230.29174580000108
vv_0p00550_wtip_0p40000,102,121,0.0055000000000000005,0.4,vv_0p00550_wtip_0p40000,vv_0p00550_wtip_0p40000\vv_0p00550_wtip_0p40000.vsp3,vv_0p00550_wtip_0p40000\vv_0p00550_wtip_0p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_0p40000\vv_0p00550_wtip_0p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_0p40000\vv_0p00550_wtip_0p40000_deflection.csv,4,236.1257894000155,0.19290029996773228,0.32231570000294596,0.322,235.6066475000116,235.606,0.0010933000012300909,236.12490689998958,236.61793509998824
vv_0p00550_wtip_0p60000,103,121,0.0055000000000000005,0.6000000000000001,vv_0p00550_wtip_0p60000,vv_0p00550_wtip_0p60000\vv_0p00550_wtip_0p60000.vsp3,vv_0p00550_wtip_0p60000\vv_0p00550_wtip_0p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_0p60000\vv_0p00550_wtip_0p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_0p60000\vv_0p00550_wtip_0p60000_deflection.csv,4,239.44480439997278,0.18830550002167,0.3090082000126131,0.309,238.94343500002287,238.943,0.0008573999512009323,239.44379140000092,239.94559979997575
vv_0p00550_wtip_0p80000,104,121,0.0055000000000000005,0.8,vv_0p00550_wtip_0p80000,vv_0p00550_wtip_0p80000\vv_0p00550_wtip_0p80000.vsp3,vv_0p00550_wtip_0p80000\vv_0p00550_wtip_0p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_0p80000\vv_0p00550_wtip_0p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_0p80000\vv_0p00550_wtip_0p80000_deflection.csv,4,241.44566340005258,0.213364300027024,0.3998823000001721,0.399,240.82772559998557,240.827,0.0010964000248350203,241.44458740000846,241.9437995000044
vv_0p00550_wtip_1p00000,105,121,0.0055000000000000005,1.0,vv_0p00550_wtip_1p00000,vv_0p00550_wtip_1p00000\vv_0p00550_wtip_1p00000.vsp3,vv_0p00550_wtip_1p00000\vv_0p00550_wtip_1p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_1p00000\vv_0p00550_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_1p00000\vv_0p00550_wtip_1p00000_deflection.csv,4,212.31614479998825,0.20343789999606088,0.29398129996843636,0.294,211.81425890000537,211.814,0.0007645000005140901,212.31523040001048,212.80397130001802
vv_0p00550_wtip_1p20000,106,121,0.0055000000000000005,1.2000000000000002,vv_0p00550_wtip_1p20000,vv_0p00550_wtip_1p20000\vv_0p00550_wtip_1p20000.vsp3,vv_0p00550_wtip_1p20000\vv_0p00550_wtip_1p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_1p20000\vv_0p00550_wtip_1p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_1p20000\vv_0p00550_wtip_1p20000_deflection.csv,4,206.06645450001815,0.2106774999992922,0.32205570000223815,0.322,205.52891920000548,205.528,0.0008033000049181283,206.065480499994,206.54321130004246
vv_0p00550_wtip_1p40000,107,121,0.0055000000000000005,1.4000000000000001,vv_0p00550_wtip_1p40000,vv_0p00550_wtip_1p40000\vv_0p00550_wtip_1p40000.vsp3,vv_0p00550_wtip_1p40000\vv_0p00550_wtip_1p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_1p40000\vv_0p00550_wtip_1p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_1p40000\vv_0p00550_wtip_1p40000_deflection.csv,4,207.16063110000687,0.18563439999707043,0.3493146999971941,0.349,206.6215816999902,206.621,0.0008972000214271247,207.15962310001487,207.7396105999942
vv_0p00550_wtip_1p60000,108,121,0.0055000000000000005,1.6,vv_0p00550_wtip_1p60000,vv_0p00550_wtip_1p60000\vv_0p00550_wtip_1p60000.vsp3,vv_0p00550_wtip_1p60000\vv_0p00550_wtip_1p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_1p60000\vv_0p00550_wtip_1p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_1p60000\vv_0p00550_wtip_1p60000_deflection.csv,4,207.47856989997672,0.20137910003541037,0.36535099998582155,0.365,206.90792830003193,206.908,0.0008467999869026244,207.4776572000119,207.99955329997465
vv_0p00550_wtip_1p80000,109,121,0.0055000000000000005,1.8,vv_0p00550_wtip_1p80000,vv_0p00550_wtip_1p80000\vv_0p00550_wtip_1p80000.vsp3,vv_0p00550_wtip_1p80000\vv_0p00550_wtip_1p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_1p80000\vv_0p00550_wtip_1p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_1p80000\vv_0p00550_wtip_1p80000_deflection.csv,4,204.3628592999885,0.17910599999595433,0.3695543999783695,0.369,203.81052580004325,203.811,0.0007740000146441162,204.36198460002197,204.88145619997522
vv_0p00550_wtip_2p00000,110,121,0.0055000000000000005,2.0,vv_0p00550_wtip_2p00000,vv_0p00550_wtip_2p00000\vv_0p00550_wtip_2p00000.vsp3,vv_0p00550_wtip_2p00000\vv_0p00550_wtip_2p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00550_wtip_2p00000\vv_0p00550_wtip_2p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055000000000000005,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827246,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730899,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_0p00550_wtip_2p00000\vv_0p00550_wtip_2p00000_deflection.csv,4,215.01201080001192,0.18184470001142472,0.337899100035429,0.338,214.4881339999847,214.488,0.0007977000204846263,215.0110457999981,215.54431909997948
vv_0p00600_wtip_0p00000,111,121,0.006,0.0,vv_0p00600_wtip_0p00000,vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000.vsp3,vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000_deflection.csv,4,233.40709280001465,0.21765469998354092,0.3662190000177361,0.366,232.81896589999087,232.819,0.0010757999843917787,233.40613250003662,233.88255909999134
vv_0p00600_wtip_0p20000,112,121,0.006,0.2,vv_0p00600_wtip_0p20000,vv_0p00600_wtip_0p20000\vv_0p00600_wtip_0p20000.vsp3,vv_0p00600_wtip_0p20000\vv_0p00600_wtip_0p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00600_wtip_0p20000\vv_0p00600_wtip_0p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_0p00600_wtip_0p20000\vv_0p00600_wtip_0p20000_deflection.csv,4,233.01783960004104,0.23063469998305663,0.3732056000153534,0.373,232.4091648000176,232.409,0.0010376999853178859,233.01686929998687,233.61174510000274
vv_0p00600_wtip_0p40000,113,121,0.006,0.4,vv_0p00600_wtip_0p40000,vv_0p00600_wtip_0p40000\vv_0p00600_wtip_0p40000.vsp3,vv_0p00600_wtip_0p40000\vv_0p00600_wtip_0p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00600_wtip_0p40000\vv_0p00600_wtip_0p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_0p00600_wtip_0p40000\vv_0p00600_wtip_0p40000_deflection.csv,4,236.11842279997654,0.18740389996673912,0.30497050000121817,0.305,235.6219825000153,235.621,0.0008502000127919018,236.11742999998387,236.67228890000843
vv_0p00600_wtip_0p60000,114,121,0.006,0.6000000000000001,vv_0p00600_wtip_0p60000,vv_0p00600_wtip_0p60000\vv_0p00600_wtip_0p60000.vsp3,vv_0p00600_wtip_0p60000\vv_0p00600_wtip_0p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00600_wtip_0p60000\vv_0p00600_wtip_0p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_0p00600_wtip_0p60000\vv_0p00600_wtip_0p60000_deflection.csv,4,245.34209969994845,0.20005629997467622,0.34545429999707267,0.345,244.79189489997225,244.791,0.0010419999598525465,245.34103720000712,245.8893822999671
