# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,ZCZWAYJMXW,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,70,17
# x,y,z,u,w
7.866379391446583824e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 3.546785022535083062e-17, 6.381968668477269735e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 7.866379391446583824e+00, 6.938893903907228378e-18, 8.769809180728228570e-01
7.756928000222283792e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 2.852895632144360224e-17, 8.086601903755472054e-02, -2.196666610452653195e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 7.756928000222283792e+00, 1.387778780781445676e-17, 8.769809180728228570e-01
7.638113456402807699e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 1.118172156167553130e-17, 9.569725537844026020e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 7.638113456402807699e+00, 3.122502256758252770e-17, 8.769809180728228570e-01
7.519168443654974610e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 2.696066246138925457e-18, 1.054227307391977508e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 7.519168443654974610e+00, 4.510281037539698445e-17, 8.769809180728228570e-01
7.409397204093230549e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 7.733807058146887316e-19, 1.079481227154052425e-01, -1.645565290730847773e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 7.409397204093230549e+00, 4.163336342344337027e-17, 8.769809180728228570e-01
7.315507182707055023e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 2.004330100590699640e-17, 1.028749042561834665e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 7.315507182707055023e+00, 6.245004513516505540e-17, 8.769809180728228570e-01
7.240385268212294889e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 2.696066246138925457e-18, 9.137635722333226074e-02, -9.720002489586393640e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 7.240385268212294889e+00, 4.510281037539698445e-17, 8.769809180728228570e-01
7.183586964841897959e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 1.142540611367031965e-16, 7.524244564496238019e-02, 2.360844100924277686e-14, -1.000000000000000000e+00, 1.475527563077673554e-15, 2.470588235294117752e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 7.183586964841897959e+00, 6.938893903907228378e-17, 8.769809180728229681e-01
7.142775346852887175e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 3.218636533774464606e-17, 5.569726594700208366e-02, 3.189307067766156981e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 7.142775346852887175e+00, 7.459310946700270506e-17, 8.769809180728228570e-01
7.115461308082365655e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 1.380044973723298665e-16, 3.208589933386062076e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 7.115461308082365655e+00, 1.804112415015879378e-16, 8.769809180728228570e-01
7.103656481267223377e+00, 4.240674412925805900e-17, 8.769809180728228570e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.470588235294117752e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 7.103656481267223377e+00, 4.240674412925805900e-17, 8.769809180728228570e-01
8.190680058358655202e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 8.190680058358655202e+00, 4.662730404012343424e-17, 9.459078921816660435e-01
8.170427611695984638e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.888746290702216221e-16, 4.689622396524640441e-03, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 8.170427611695984638e+00, -1.422473250300981817e-16, 9.459078921816660435e-01
8.141315701577692465e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 2.521920359433750811e-16, 1.127061062487236774e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 8.141315701577692465e+00, -2.055647319032516407e-16, 9.459078921816660435e-01
8.100331087262889085e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.706600325724651477e-16, 2.022450477182887590e-02, 1.756638156969434452e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 8.100331087262889085e+00, -1.240327285323417073e-16, 9.459078921816660435e-01
8.044292944822810654e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.136028192855727775e-16, 3.190228616896355340e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, -3.480073555685321646e-15, 2.529411764705882248e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 8.044292944822810654e+00, 2.255140518769849223e-17, 9.459078921816661545e-01
7.970657880337508772e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 2.234117537644813492e-17, 4.628402195287729254e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 7.970657880337508772e+00, 2.428612866367529932e-17, 9.459078921816660435e-01
7.878793579977235950e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 3.621896318426259168e-17, 6.266308417976670930e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 7.878793579977235950e+00, 1.040834085586084257e-17, 9.459078921816660435e-01
7.771325773440396212e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 8.885533711859920201e-16, 7.940048629919023437e-02, -3.355817304518889215e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 7.771325773440395324e+00, 2.081668171172168513e-17, 9.459078921816660435e-01
7.654664502476858701e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.193283452058729236e-17, 9.396293653354202691e-02, -9.452433613364897815e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 7.654664502476858701e+00, 3.469446951953614189e-17, 9.459078921816660435e-01
7.537875127069922243e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.944953287227164400e-18, 1.035121573598611483e-01, -8.580426129197203456e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 7.537875127069922243e+00, 4.857225732735059864e-17, 9.459078921816660435e-01
7.430093268798654726e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.944953287227164400e-18, 1.059917817236353393e-01, -1.675938276074980606e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 7.430093268798654726e+00, 4.857225732735059864e-17, 9.459078921816660435e-01
7.337904813803218573e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.582274109504162116e-17, 1.010105050692575862e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 7.337904813803218573e+00, 6.245004513516505540e-17, 9.459078921816660435e-01
7.264144331791111853e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 8.883847191134392778e-18, 8.972034590217287109e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 7.264144331791111853e+00, 5.551115123125782702e-17, 9.459078921816660435e-01
7.208375382580393342e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.133315652053905112e-16, 7.387882877943952042e-02, 2.404419329255271772e-14, -1.000000000000000000e+00, 1.502762080784544858e-15, 2.529411764705882248e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 7.208375382580393342e+00, 6.938893903907228378e-17, 9.459078921816661545e-01
7.168303392471923274e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 3.316997585480969210e-17, 5.468786585962030072e-02, 1.624086816589284175e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 7.168303392471923274e+00, 7.979727989493312634e-17, 9.459078921816660435e-01
7.141484365308397919e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 1.355186609374413045e-16, 3.150440742324978061e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 7.141484365308397919e+00, 1.821459649775647449e-16, 9.459078921816660435e-01
7.129893477059469298e+00, 4.662730404012343424e-17, 9.459078921816660435e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.529411764705882248e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 7.129893477059469298e+00, 4.662730404012343424e-17, 9.459078921816660435e-01
8.197337609039523798e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 8.197337609039523798e+00, 5.084786395098883414e-17, 1.014834866290510007e+00
8.177458971467949311e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 1.852889333391913840e-16, 4.603063793762728409e-03, 3.859074996543085692e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 8.177458971467949311e+00, -1.344410693882025498e-16, 1.014834866290510007e+00
8.148884393793615288e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 2.477389784743564640e-16, 1.106258357589599839e-02, 1.605734164368902356e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 8.148884393793615288e+00, -1.968911145233676052e-16, 1.014834866290510007e+00
8.108656252100672646e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 1.662069751034465059e-16, 1.985121141757108937e-02, 8.948354848651337150e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 8.108656252100672646e+00, -1.153591111524576718e-16, 1.014834866290510007e+00
8.053652432448410892e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 1.776506930654820332e-15, 3.131345042011039748e-02, -5.672823708560149650e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 8.053652432448412668e+00, 2.775557561562891351e-17, 1.014834866290510007e+00
7.981376485554507738e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 2.135756485938311354e-17, 4.542973563050480001e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 7.981376485554507738e+00, 2.949029909160572061e-17, 1.014834866290510007e+00
7.891207768507888076e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 3.350062919122076320e-17, 6.150648167476070044e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 7.891207768507888076e+00, 1.734723475976807094e-17, 1.014834866290510007e+00
7.785723546658507743e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 2.656173528731353482e-17, 7.793495356082574821e-02, -3.418921982189661317e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 7.785723546658507743e+00, 2.428612866367529932e-17, 1.014834866290510007e+00
7.671215548550907926e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 9.214500527545463876e-18, 9.222861768864376586e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 7.671215548550907926e+00, 4.163336342344337027e-17, 1.014834866290510007e+00
7.556581810484870765e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 4.663287280268992879e-18, 1.016015839805245458e-01, -1.748355458455008565e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 7.556581810484870765e+00, 5.551115123125782702e-17, 1.014834866290510007e+00
7.450789333504078904e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 2.275606623638235498e-18, 1.040354407318654223e-01, -1.707453562847418441e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 7.450789333504078904e+00, 4.857225732735059864e-17, 1.014834866290510007e+00
7.360302444899382124e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 1.854107508808344963e-17, 9.914610588233171984e-02, -8.958278409383323354e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 7.360302444899382124e+00, 6.938893903907228378e-17, 1.014834866290510007e+00
7.287903395369930593e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 4.663287280268992879e-18, 8.806433458101346756e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 7.287903395369930593e+00, 5.551115123125782702e-17, 1.014834866290510007e+00
7.233163800318888725e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 2.547996899199067801e-17, 7.251521191391664678e-02, 2.449633383832590809e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 7.233163800318888725e+00, 7.632783294297951215e-17, 1.014834866290510007e+00
7.193831438090960262e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 3.241886289589790639e-17, 5.367846577223850391e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 7.193831438090960262e+00, 8.326672684688674053e-17, 1.014834866290510007e+00
7.167507422534430184e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 1.330328245025527179e-16, 3.092291551263894045e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 7.167507422534430184e+00, 1.838806884535415520e-16, 1.014834866290510007e+00
7.156130472851715218e+00, 5.084786395098883414e-17, 1.014834866290510007e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.588235294117647189e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 7.156130472851715218e+00, 5.084786395098883414e-17, 1.014834866290510007e+00
8.203995159720392394e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 8.203995159720392394e+00, 5.506842386185420939e-17, 1.083761840399353193e+00
8.184490331239913985e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 1.819200780426582220e-16, 4.516505191000816377e-03, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 8.184490331239913985e+00, -1.268516541808040188e-16, 1.083761840399353193e+00
8.156453086009541664e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 2.428522401363435958e-16, 1.085455652691963077e-02, 1.636507981689377659e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 8.156453086009541664e+00, -1.877838162744893680e-16, 1.083761840399353193e+00
8.116981416938454430e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 1.634886411104046466e-16, 1.947791806331330283e-02, 9.119849634987541028e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 8.116981416938454430e+00, -1.084202172485504434e-16, 1.083761840399353193e+00
8.063011920074011130e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 2.297603955628327814e-17, 3.072461467125723461e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 8.063011920074011130e+00, 3.209238430557093125e-17, 1.083761840399353193e+00
7.992095090771506705e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 2.037395434231806750e-17, 4.457544930813231443e-02, -1.992528249262282896e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 7.992095090771506705e+00, 3.469446951953614189e-17, 1.083761840399353193e+00
7.903621957038540202e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 3.251701867415571716e-17, 6.034987916975470545e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 7.903621957038540202e+00, 2.255140518769849223e-17, 1.083761840399353193e+00
7.800121319876621051e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 2.731284824622529588e-17, 7.646942082246124817e-02, -2.322963637353042076e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 7.800121319876621051e+00, 2.775557561562891351e-17, 1.083761840399353193e+00
7.687766594624957150e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 6.496166534503610744e-18, 9.049429884374553257e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 7.687766594624957150e+00, 4.857225732735059864e-17, 1.083761840399353193e+00
7.575288493899818398e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 3.912174321357231822e-18, 9.969101060118795710e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 7.575288493899818398e+00, 5.898059818321144121e-17, 1.083761840399353193e+00
7.471485398209502193e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 4.427273694036176332e-19, 1.020790997400955191e-01, -1.740176827502444667e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 7.471485398209502193e+00, 5.551115123125782702e-17, 1.083761840399353193e+00
7.382700075995544786e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 1.432051517721807439e-17, 9.728170669540583959e-02, -1.825992676055856704e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 7.382700075995544786e+00, 6.938893903907228378e-17, 1.083761840399353193e+00
7.311662458948747556e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 7.381621273310846011e-18, 8.640832325985407791e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 7.311662458948747556e+00, 6.245004513516505540e-17, 1.083761840399353193e+00
7.257952218057384108e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 2.125940908112530277e-17, 7.115159504839378701e-02, 2.496580488732628793e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 7.257952218057384108e+00, 7.632783294297951215e-17, 1.083761840399353193e+00
7.219359483709996361e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 2.993302646100933824e-17, 5.266906568485671403e-02, 3.372675813216455873e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 7.219359483709996361e+00, 8.500145032286354763e-17, 1.083761840399353193e+00
7.193530479760462448e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 1.314143498056525594e-16, 3.034142360202810723e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 7.193530479760462448e+00, 1.864827736675067626e-16, 1.083761840399353193e+00
7.182367468643962027e+00, 5.506842386185420939e-17, 1.083761840399353193e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.647058823529411686e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 7.182367468643962027e+00, 5.506842386185420939e-17, 1.083761840399353193e+00
8.210652710401260990e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 8.210652710401260990e+00, 5.928898377271960929e-17, 1.152688814508197046e+00
8.191521691011878659e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 1.785512227461250847e-16, 4.429946588238905213e-03, 4.009883198403141463e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 8.191521691011878659e+00, -1.192622389734054877e-16, 1.152688814508197046e+00
8.164021778225462711e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 1.792282843521216224e-15, 1.064652947794325968e-02, 1.668484404312582097e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 8.164021778225464487e+00, -1.791101988946053325e-16, 1.152688814508197046e+00
8.125306581776236214e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 1.599029453793744084e-16, 1.910462470905551630e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 8.125306581776236214e+00, -1.006139616066548115e-16, 1.152688814508197046e+00
8.072371407699613144e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 2.199242903921825676e-17, 3.013577892240407174e-02, -5.894511119072617688e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 8.072371407699613144e+00, 3.729655473350135253e-17, 1.152688814508197046e+00
8.002813695988503895e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 2.112506730122985321e-17, 4.372116298575982191e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 8.002813695988503895e+00, 3.816391647148975608e-17, 1.152688814508197046e+00
7.916036145569192328e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 3.326813163306750287e-17, 5.919327666474868965e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 7.916036145569192328e+00, 2.602085213965210642e-17, 1.152688814508197046e+00
7.814519093094733471e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 2.459451425318346740e-17, 7.500388808409676200e-02, -2.368353007791465732e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 7.814519093094733471e+00, 3.469446951953614189e-17, 1.152688814508197046e+00
7.704317640699008152e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 3.777832541461782265e-18, 8.875997999884727152e-02, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 7.704317640699008152e+00, 5.551115123125782702e-17, 1.152688814508197046e+00
7.593995177314766032e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 8.881784732376053059e-16, 9.778043722185134068e-02, -9.083395870740091944e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 7.593995177314766920e+00, 5.898059818321144121e-17, 1.152688814508197046e+00
7.492181462914926371e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 3.083855895081680760e-19, 1.001227587483256021e-01, -8.870894398072892547e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 7.492181462914926371e+00, 5.898059818321144121e-17, 1.152688814508197046e+00
7.405097707091708337e+00, 5.928898377271960929e-17, 1.152688814508197046e+00, 1.703884917025990287e-17, 9.541730750847994547e-02, -1.861671520381542535e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.705882352941176627e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 7.405097707091708337e+00, 7.632783294297951215e-17, 1.152688814508197046e+00
